driverId,avg_gain,gain_pct,volatility,p10_gain,p90_gain,avg_qual,avg_finish,gain_per_qual_rank,race_count,year,cluster,cluster_name
57,-6.875,0.375,9.193294657883357,-18.5,2.0,7.9375,14.8125,-0.8661417322834646,16,1995,1,Volatile Drivers
63,3.1176470588235294,0.7647058823529411,6.584853386192213,-6.6,9.8,14.352941176470589,11.235294117647058,0.21721311475409835,17,1995,2,Underperformers
64,7.176470588235294,0.8235294117647058,5.9501606503275095,-0.3999999999999999,14.4,22.88235294117647,15.705882352941176,0.31362467866323906,17,1995,2,Underperformers
65,-0.058823529411764705,0.6470588235294118,7.2151800760210945,-11.8,6.4,7.352941176470588,7.411764705882353,-0.008,17,1995,0,Consistent Climbers
69,2.9411764705882355,0.8235294117647058,5.9631219616415505,-4.3999999999999995,8.4,17.176470588235293,14.235294117647058,0.17123287671232879,17,1995,2,Underperformers
71,-5.352941176470588,0.23529411764705882,7.968227347335387,-14.4,1.8000000000000007,2.4705882352941178,7.823529411764706,-2.1666666666666665,17,1995,1,Volatile Drivers
77,-5.0588235294117645,0.35294117647058826,7.039802804724844,-15.4,1.4000000000000004,4.176470588235294,9.235294117647058,-1.2112676056338028,17,1995,1,Volatile Drivers
79,-0.3125,0.375,5.873315361304323,-6.5,7.0,15.6875,16.0,-0.0199203187250996,16,1995,0,Consistent Climbers
81,1.5,0.6,5.126185499743233,-3.5,7.299999999999999,13.9,12.4,0.1079136690647482,10,1995,2,Underperformers
83,3.75,0.75,5.52268050859363,-3.5999999999999996,8.2,16.5,12.75,0.22727272727272727,8,1995,2,Underperformers
84,-0.9090909090909091,0.5454545454545454,6.847693705979341,-9.0,5.0,10.636363636363637,11.545454545454545,-0.08547008547008546,11,1995,0,Consistent Climbers
85,3.5294117647058822,0.6470588235294118,5.026400887548958,-0.7999999999999998,11.200000000000001,22.058823529411764,18.529411764705884,0.16,17,1995,2,Underperformers
87,1.0666666666666667,0.6666666666666666,6.9843362162021085,-6.8,5.6,11.4,10.333333333333334,0.0935672514619883,15,1995,0,Consistent Climbers
88,1.6666666666666667,0.6666666666666666,9.373722135132162,-10.0,9.5,15.666666666666666,14.0,0.10638297872340427,6,1995,0,Consistent Climbers
89,2.764705882352941,0.47058823529411764,6.179901008154438,-3.4,10.8,20.11764705882353,17.352941176470587,0.13742690058479531,17,1995,2,Underperformers
90,5.529411764705882,0.8235294117647058,4.3028718180249035,-0.3999999999999999,9.4,22.764705882352942,17.235294117647058,0.2428940568475452,17,1995,2,Underperformers
91,2.3333333333333335,0.6666666666666666,4.676180777800049,-3.5,6.5,19.166666666666668,16.833333333333332,0.12173913043478261,6,1995,2,Underperformers
92,4.2727272727272725,0.8181818181818182,4.474168282282397,0.0,9.0,22.09090909090909,17.818181818181817,0.1934156378600823,11,1995,2,Underperformers
93,3.8,0.8,6.300793600809346,-2.4,9.4,22.2,18.4,0.17117117117117117,5,1995,2,Underperformers
94,3.2222222222222223,0.7777777777777778,5.7397251192408545,-1.7999999999999998,8.600000000000001,17.77777777777778,14.555555555555555,0.18125,9,1995,2,Underperformers
96,2.8181818181818183,0.6363636363636364,6.508735388970454,-5.0,9.0,15.545454545454545,12.727272727272727,0.18128654970760236,11,1995,2,Underperformers
97,0.42857142857142855,0.5714285714285714,5.623081683476385,-6.0,6.200000000000001,17.714285714285715,17.285714285714285,0.02419354838709677,7,1995,0,Consistent Climbers
14,-1.4285714285714286,0.42857142857142855,4.720774754816659,-6.3999999999999995,3.0,9.285714285714286,10.714285714285714,-0.15384615384615383,7,1996,0,Consistent Climbers
21,1.4,0.6,2.6076809620810595,-1.2,3.8000000000000003,18.0,16.6,0.07777777777777778,5,1996,2,Underperformers
22,-3.5714285714285716,0.2857142857142857,6.399404734221845,-11.4,2.8000000000000007,6.142857142857143,9.714285714285714,-0.5813953488372093,7,1996,1,Volatile Drivers
30,-4.571428571428571,0.42857142857142855,7.04407890494191,-12.399999999999999,1.4000000000000004,2.5714285714285716,7.142857142857143,-1.7777777777777775,7,1996,1,Volatile Drivers
35,-2.857142857142857,0.42857142857142855,5.9281411203561225,-10.399999999999999,1.4000000000000004,3.4285714285714284,6.285714285714286,-0.8333333333333334,7,1996,1,Volatile Drivers
44,2.857142857142857,0.7142857142857143,7.057586259446201,-5.0,10.600000000000001,12.571428571428571,9.714285714285714,0.2272727272727273,7,1996,2,Underperformers
49,-1.7142857142857142,0.42857142857142855,5.992058236095666,-6.8,5.800000000000001,9.857142857142858,11.571428571428571,-0.17391304347826086,7,1996,0,Consistent Climbers
50,-3.0,0.2857142857142857,5.228129047119374,-8.4,3.0000000000000018,12.0,15.0,-0.25,7,1996,0,Consistent Climbers
55,-4.142857142857143,0.42857142857142855,7.4258236676383005,-13.6,2.4000000000000004,4.428571428571429,8.571428571428571,-0.935483870967742,7,1996,1,Volatile Drivers
56,-1.5714285714285714,0.42857142857142855,6.399404734221844,-10.2,3.8000000000000007,7.0,8.571428571428571,-0.22448979591836735,7,1996,0,Consistent Climbers
57,0.0,0.7142857142857143,6.377042156569663,-5.599999999999998,3.8000000000000007,8.285714285714286,8.285714285714286,0.0,7,1996,0,Consistent Climbers
63,0.7142857142857143,0.5714285714285714,6.550172662209898,-5.199999999999999,6.0,11.714285714285714,11.0,0.06097560975609757,7,1996,0,Consistent Climbers
64,7.857142857142857,0.8571428571428571,4.879500364742666,1.8000000000000003,12.200000000000001,18.285714285714285,10.428571428571429,0.4296875,7,1996,2,Underperformers
65,1.0,0.42857142857142855,6.582805886043833,-5.4,8.8,13.142857142857142,12.142857142857142,0.07608695652173914,7,1996,0,Consistent Climbers
71,-3.142857142857143,0.2857142857142857,5.27347359996462,-10.2,1.0,1.4285714285714286,4.571428571428571,-2.1999999999999997,7,1996,1,Volatile Drivers
73,3.7142857142857144,0.7142857142857143,4.572172558506722,-1.1999999999999997,9.0,19.285714285714285,15.571428571428571,0.19259259259259262,7,1996,2,Underperformers
77,-3.2857142857142856,0.2857142857142857,5.529143565818179,-9.4,3.4000000000000004,6.285714285714286,9.571428571428571,-0.5227272727272727,7,1996,1,Volatile Drivers
79,1.4285714285714286,0.7142857142857143,4.117326918327102,-2.9999999999999996,5.200000000000001,15.285714285714286,13.857142857142858,0.09345794392523364,7,1996,2,Underperformers
83,4.714285714285714,0.7142857142857143,4.15187851918806,-0.7999999999999998,8.4,18.285714285714285,13.571428571428571,0.2578125,7,1996,2,Underperformers
84,0.2857142857142857,0.42857142857142855,4.423960733486292,-5.4,4.4,13.428571428571429,13.142857142857142,0.02127659574468085,7,1996,0,Consistent Climbers
14,-3.7,0.4,6.447221623821123,-12.2,2.0999999999999996,7.2,10.9,-0.513888888888889,10,1997,1,Volatile Drivers
15,3.5,0.7,4.301162633521313,-2.2,8.1,15.8,12.3,0.22151898734177214,10,1997,2,Underperformers
21,-1.3,0.4,4.270050741306634,-8.1,3.0,7.7,9.0,-0.16883116883116883,10,1997,0,Consistent Climbers
22,-3.2,0.2,6.579429222120175,-12.1,2.599999999999998,11.5,14.7,-0.2782608695652174,10,1997,1,Volatile Drivers
23,-5.3,0.2,5.437523946307425,-10.2,2.0999999999999996,7.0,12.3,-0.7571428571428571,10,1997,1,Volatile Drivers
30,-2.6,0.5,7.011102306738617,-14.3,2.0999999999999996,3.1,5.7,-0.8387096774193549,10,1997,1,Volatile Drivers
35,-6.4,0.0,7.574812062208394,-17.1,0.0,2.4,8.8,-2.666666666666667,10,1997,1,Volatile Drivers
44,0.42857142857142855,0.5714285714285714,8.715066319448233,-8.799999999999999,8.8,7.857142857142857,7.428571428571429,0.05454545454545454,7,1997,0,Consistent Climbers
49,-7.4,0.1,7.720103626247513,-18.1,0.09999999999999964,3.0,10.4,-2.466666666666667,10,1997,1,Volatile Drivers
50,5.9,0.9,4.931756504757937,0.7000000000000002,11.299999999999999,19.1,13.2,0.3089005235602094,10,1997,2,Underperformers
55,2.1,0.6,5.173651192984184,-5.1,9.0,8.5,6.4,0.24705882352941178,10,1997,2,Underperformers
56,-2.1,0.4,8.5693251387337,-11.4,6.599999999999998,9.5,11.6,-0.2210526315789474,10,1997,1,Volatile Drivers
57,-2.6,0.3,7.604092465391398,-11.1,3.899999999999997,7.3,9.9,-0.35616438356164387,10,1997,1,Volatile Drivers
63,5.8,0.9,4.779586221049312,0.40000000000000036,10.1,17.8,12.0,0.32584269662921345,10,1997,2,Underperformers
64,2.4,0.6,6.51835016617617,-5.1,10.2,17.8,15.4,0.1348314606741573,10,1997,2,Underperformers
65,-1.5,0.5,8.195527235429498,-10.4,6.199999999999999,10.2,11.7,-0.14705882352941177,10,1997,0,Consistent Climbers
71,-0.9,0.4,5.839520528262573,-8.0,6.0,14.2,15.1,-0.06338028169014084,10,1997,0,Consistent Climbers
75,4.0,0.7,6.749485577105529,-4.4,10.299999999999999,16.9,12.9,0.2366863905325444,10,1997,2,Underperformers
76,2.3,0.5,5.538752366533259,-3.2,9.299999999999999,17.7,15.4,0.12994350282485875,10,1997,2,Underperformers
77,1.1428571428571428,0.5714285714285714,6.12178000880385,-6.0,6.800000000000001,8.571428571428571,7.428571428571429,0.13333333333333333,7,1997,0,Consistent Climbers
78,4.2,0.8,3.96232255123179,0.0,7.6,13.8,9.6,0.30434782608695654,5,1997,2,Underperformers
79,4.1,0.6,5.384133067531754,-2.2,10.1,19.9,15.8,0.20603015075376885,10,1997,2,Underperformers
14,-1.2857142857142858,0.14285714285714285,7.111359122659224,-7.3999999999999995,4.800000000000004,3.857142857142857,5.142857142857143,-0.33333333333333337,7,1998,1,Volatile Drivers
15,1.8571428571428572,0.7142857142857143,5.27347359996462,-4.3999999999999995,6.4,14.285714285714286,12.428571428571429,0.13,7,1998,2,Underperformers
21,-1.2857142857142858,0.5714285714285714,6.2373681873657185,-7.399999999999999,3.8000000000000007,7.142857142857143,8.428571428571429,-0.18,7,1998,0,Consistent Climbers
22,-3.7142857142857144,0.2857142857142857,6.102302453836194,-10.0,3.4000000000000004,12.714285714285714,16.428571428571427,-0.2921348314606742,7,1998,1,Volatile Drivers
23,-2.142857142857143,0.42857142857142855,11.111984092689768,-14.0,9.600000000000003,9.142857142857142,11.285714285714286,-0.234375,7,1998,1,Volatile Drivers
25,2.0,0.7142857142857143,5.32290647422377,-4.8,7.4,10.0,8.0,0.2,7,1998,2,Underperformers
30,-1.7142857142857142,0.7142857142857143,6.2105900340811875,-9.2,2.200000000000001,4.0,5.714285714285714,-0.42857142857142855,7,1998,0,Consistent Climbers
35,-2.0,0.2857142857142857,5.354126134736337,-8.2,3.8000000000000007,6.285714285714286,8.285714285714286,-0.3181818181818182,7,1998,0,Consistent Climbers
44,0.42857142857142855,0.42857142857142855,8.223080178318076,-7.3999999999999995,10.8,15.428571428571429,15.0,0.027777777777777776,7,1998,0,Consistent Climbers
49,-3.0,0.42857142857142855,7.187952884282608,-12.0,3.8000000000000007,6.714285714285714,9.714285714285714,-0.44680851063829785,7,1998,1,Volatile Drivers
55,0.7142857142857143,0.7142857142857143,7.296444013222827,-6.799999999999999,6.4,9.857142857142858,9.142857142857142,0.07246376811594203,7,1998,0,Consistent Climbers
56,0.14285714285714285,0.5714285714285714,3.670993118515816,-3.5999999999999996,4.0,6.0,5.857142857142857,0.023809523809523808,7,1998,0,Consistent Climbers
57,-1.8571428571428572,0.2857142857142857,5.871642911161277,-6.599999999999998,1.4000000000000004,1.5714285714285714,3.4285714285714284,-1.1818181818181819,7,1998,1,Volatile Drivers
63,-3.0,0.42857142857142855,5.972157622389639,-9.799999999999999,2.4000000000000004,15.285714285714286,18.285714285714285,-0.19626168224299065,7,1998,0,Consistent Climbers
64,0.8571428571428571,0.5714285714285714,5.871642911161277,-4.8,7.400000000000002,17.0,16.142857142857142,0.050420168067226885,7,1998,0,Consistent Climbers
65,-2.142857142857143,0.2857142857142857,6.768273325562717,-7.6,5.8000000000000025,11.714285714285714,13.857142857142858,-0.18292682926829268,7,1998,0,Consistent Climbers
68,0.7142857142857143,0.5714285714285714,5.154748157905347,-4.3999999999999995,6.200000000000001,16.285714285714285,15.571428571428571,0.04385964912280702,7,1998,0,Consistent Climbers
